DateKey,Date,DateUK,DateUS,Day,OrdinalSuffix,Month,MonthName,FirstOfMonth,Quarter,Year,FirstOfYear,Week,DayOfWeek,DayName
20150622,"2015-06-22","22/06/2015","06/22/2015",22,"nd",6,"June","2015-06-01",2,2015,"2015-01-01",26,2,"Monday"
20150623,"2015-06-23","23/06/2015","06/23/2015",23,"rd",6,"June","2015-06-01",2,2015,"2015-01-01",26,3,"Tuesday"
20210320,"2021-03-20","20/03/2021","03/20/2021",20,"th",3,"March","2021-03-01",1,2021,"2021-01-01",12,7,"Saturday"
20210321,"2021-03-21","21/03/2021","03/21/2021",21,"st",3,"March","2021-03-01",1,2021,"2021-01-01",13,1,"Sunday"
20210322,"2021-03-22","22/03/2021","03/22/2021",22,"nd",3,"March","2021-03-01",1,2021,"2021-01-01",13,2,"Monday"
20210323,"2021-03-23","23/03/2021","03/23/2021",23,"rd",3,"March","2021-03-01",1,2021,"2021-01-01",13,3,"Tuesday"
20210324,"2021-03-24","24/03/2021","03/24/2021",24,"th",3,"March","2021-03-01",1,2021,"2021-01-01",13,4,"Wednesday"
20210325,"2021-03-25","25/03/2021","03/25/2021",25,"th",3,"March","2021-03-01",1,2021,"2021-01-01",13,5,"Thursday"
20210326,"2021-03-26","26/03/2021","03/26/2021",26,"th",3,"March","2021-03-01",1,2021,"2021-01-01",13,6,"Friday"
20210327,"2021-03-27","27/03/2021","03/27/2021",27,"th",3,"March","2021-03-01",1,2021,"2021-01-01",13,7,"Saturday"
20210328,"2021-03-28","28/03/2021","03/28/2021",28,"th",3,"March","2021-03-01",1,2021,"2021-01-01",14,1,"Sunday"
20210329,"2021-03-29","29/03/2021","03/29/2021",29,"th",3,"March","2021-03-01",1,2021,"2021-01-01",14,2,"Monday"
20210330,"2021-03-30","30/03/2021","03/30/2021",30,"th",3,"March","2021-03-01",1,2021,"2021-01-01",14,3,"Tuesday"
20210331,"2021-03-31","31/03/2021","03/31/2021",31,"st",3,"March","2021-03-01",1,2021,"2021-01-01",14,4,"Wednesday"
20210401,"2021-04-01","01/04/2021","04/01/2021",1,"st",4,"April","2021-04-01",2,2021,"2021-01-01",14,5,"Thursday"
20210402,"2021-04-02","02/04/2021","04/02/2021",2,"nd",4,"April","2021-04-01",2,2021,"2021-01-01",14,6,"Friday"
20210403,"2021-04-03","03/04/2021","04/03/2021",3,"rd",4,"April","2021-04-01",2,2021,"2021-01-01",14,7,"Saturday"
20210404,"2021-04-04","04/04/2021","04/04/2021",4,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,1,"Sunday"
20210405,"2021-04-05","05/04/2021","04/05/2021",5,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,2,"Monday"
20210406,"2021-04-06","06/04/2021","04/06/2021",6,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,3,"Tuesday"
20210407,"2021-04-07","07/04/2021","04/07/2021",7,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,4,"Wednesday"
20210408,"2021-04-08","08/04/2021","04/08/2021",8,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,5,"Thursday"
20210409,"2021-04-09","09/04/2021","04/09/2021",9,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,6,"Friday"
20210410,"2021-04-10","10/04/2021","04/10/2021",10,"th",4,"April","2021-04-01",2,2021,"2021-01-01",15,7,"Saturday"
20210411,"2021-04-11","11/04/2021","04/11/2021",11,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,1,"Sunday"
20210412,"2021-04-12","12/04/2021","04/12/2021",12,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,2,"Monday"
20210413,"2021-04-13","13/04/2021","04/13/2021",13,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,3,"Tuesday"
20210414,"2021-04-14","14/04/2021","04/14/2021",14,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,4,"Wednesday"
20210415,"2021-04-15","15/04/2021","04/15/2021",15,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,5,"Thursday"
20210416,"2021-04-16","16/04/2021","04/16/2021",16,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,6,"Friday"
20210417,"2021-04-17","17/04/2021","04/17/2021",17,"th",4,"April","2021-04-01",2,2021,"2021-01-01",16,7,"Saturday"
20210418,"2021-04-18","18/04/2021","04/18/2021",18,"th",4,"April","2021-04-01",2,2021,"2021-01-01",17,1,"Sunday"
20210419,"2021-04-19","19/04/2021","04/19/2021",19,"th",4,"April","2021-04-01",2,2021,"2021-01-01",17,2,"Monday"
20210420,"2021-04-20","20/04/2021","04/20/2021",20,"th",4,"April","2021-04-01",2,2021,"2021-01-01",17,3,"Tuesday"
20210421,"2021-04-21","21/04/2021","04/21/2021",21,"st",4,"April","2021-04-01",2,2021,"2021-01-01",17,4,"Wednesday"
20210422,"2021-04-22","22/04/2021","04/22/2021",22,"nd",4,"April","2021-04-01",2,2021,"2021-01-01",17,5,"Thursday"
20210423,"2021-04-23","23/04/2021","04/23/2021",23,"rd",4,"April","2021-04-01",2,2021,"2021-01-01",17,6,"Friday"
20210424,"2021-04-24","24/04/2021","04/24/2021",24,"th",4,"April","2021-04-01",2,2021,"2021-01-01",17,7,"Saturday"
20210425,"2021-04-25","25/04/2021","04/25/2021",25,"th",4,"April","2021-04-01",2,2021,"2021-01-01",18,1,"Sunday"
20210426,"2021-04-26","26/04/2021","04/26/2021",26,"th",4,"April","2021-04-01",2,2021,"2021-01-01",18,2,"Monday"
20210427,"2021-04-27","27/04/2021","04/27/2021",27,"th",4,"April","2021-04-01",2,2021,"2021-01-01",18,3,"Tuesday"
20210428,"2021-04-28","28/04/2021","04/28/2021",28,"th",4,"April","2021-04-01",2,2021,"2021-01-01",18,4,"Wednesday"
20210429,"2021-04-29","29/04/2021","04/29/2021",29,"th",4,"April","2021-04-01",2,2021,"2021-01-01",18,5,"Thursday"
20210430,"2021-04-30","30/04/2021","04/30/2021",30,"th",4,"April","2021-04-01",2,2021,"2021-01-01",18,6,"Friday"
20210501,"2021-05-01","01/05/2021","05/01/2021",1,"st",5,"May","2021-05-01",2,2021,"2021-01-01",18,7,"Saturday"
20210502,"2021-05-02","02/05/2021","05/02/2021",2,"nd",5,"May","2021-05-01",2,2021,"2021-01-01",19,1,"Sunday"
20210503,"2021-05-03","03/05/2021","05/03/2021",3,"rd",5,"May","2021-05-01",2,2021,"2021-01-01",19,2,"Monday"
20210504,"2021-05-04","04/05/2021","05/04/2021",4,"th",5,"May","2021-05-01",2,2021,"2021-01-01",19,3,"Tuesday"
20210505,"2021-05-05","05/05/2021","05/05/2021",5,"th",5,"May","2021-05-01",2,2021,"2021-01-01",19,4,"Wednesday"
20210506,"2021-05-06","06/05/2021","05/06/2021",6,"th",5,"May","2021-05-01",2,2021,"2021-01-01",19,5,"Thursday"
20210507,"2021-05-07","07/05/2021","05/07/2021",7,"th",5,"May","2021-05-01",2,2021,"2021-01-01",19,6,"Friday"
20210508,"2021-05-08","08/05/2021","05/08/2021",8,"th",5,"May","2021-05-01",2,2021,"2021-01-01",19,7,"Saturday"
20210509,"2021-05-09","09/05/2021","05/09/2021",9,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,1,"Sunday"
20210510,"2021-05-10","10/05/2021","05/10/2021",10,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,2,"Monday"
20210511,"2021-05-11","11/05/2021","05/11/2021",11,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,3,"Tuesday"
20210512,"2021-05-12","12/05/2021","05/12/2021",12,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,4,"Wednesday"
20210513,"2021-05-13","13/05/2021","05/13/2021",13,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,5,"Thursday"
20210514,"2021-05-14","14/05/2021","05/14/2021",14,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,6,"Friday"
20210515,"2021-05-15","15/05/2021","05/15/2021",15,"th",5,"May","2021-05-01",2,2021,"2021-01-01",20,7,"Saturday"
20210516,"2021-05-16","16/05/2021","05/16/2021",16,"th",5,"May","2021-05-01",2,2021,"2021-01-01",21,1,"Sunday"
20210517,"2021-05-17","17/05/2021","05/17/2021",17,"th",5,"May","2021-05-01",2,2021,"2021-01-01",21,2,"Monday"
20210518,"2021-05-18","18/05/2021","05/18/2021",18,"th",5,"May","2021-05-01",2,2021,"2021-01-01",21,3,"Tuesday"
20210519,"2021-05-19","19/05/2021","05/19/2021",19,"th",5,"May","2021-05-01",2,2021,"2021-01-01",21,4,"Wednesday"
20210520,"2021-05-20","20/05/2021","05/20/2021",20,"th",5,"May","2021-05-01",2,2021,"2021-01-01",21,5,"Thursday"
20210521,"2021-05-21","21/05/2021","05/21/2021",21,"st",5,"May","2021-05-01",2,2021,"2021-01-01",21,6,"Friday"
20210522,"2021-05-22","22/05/2021","05/22/2021",22,"nd",5,"May","2021-05-01",2,2021,"2021-01-01",21,7,"Saturday"
20210523,"2021-05-23","23/05/2021","05/23/2021",23,"rd",5,"May","2021-05-01",2,2021,"2021-01-01",22,1,"Sunday"
20210524,"2021-05-24","24/05/2021","05/24/2021",24,"th",5,"May","2021-05-01",2,2021,"2021-01-01",22,2,"Monday"
20210525,"2021-05-25","25/05/2021","05/25/2021",25,"th",5,"May","2021-05-01",2,2021,"2021-01-01",22,3,"Tuesday"
20210526,"2021-05-26","26/05/2021","05/26/2021",26,"th",5,"May","2021-05-01",2,2021,"2021-01-01",22,4,"Wednesday"
20210527,"2021-05-27","27/05/2021","05/27/2021",27,"th",5,"May","2021-05-01",2,2021,"2021-01-01",22,5,"Thursday"
20210528,"2021-05-28","28/05/2021","05/28/2021",28,"th",5,"May","2021-05-01",2,2021,"2021-01-01",22,6,"Friday"
20210529,"2021-05-29","29/05/2021","05/29/2021",29,"th",5,"May","2021-05-01",2,2021,"2021-01-01",22,7,"Saturday"
20210530,"2021-05-30","30/05/2021","05/30/2021",30,"th",5,"May","2021-05-01",2,2021,"2021-01-01",23,1,"Sunday"
20210531,"2021-05-31","31/05/2021","05/31/2021",31,"st",5,"May","2021-05-01",2,2021,"2021-01-01",23,2,"Monday"
20210601,"2021-06-01","01/06/2021","06/01/2021",1,"st",6,"June","2021-06-01",2,2021,"2021-01-01",23,3,"Tuesday"
20210602,"2021-06-02","02/06/2021","06/02/2021",2,"nd",6,"June","2021-06-01",2,2021,"2021-01-01",23,4,"Wednesday"
20210603,"2021-06-03","03/06/2021","06/03/2021",3,"rd",6,"June","2021-06-01",2,2021,"2021-01-01",23,5,"Thursday"
20210604,"2021-06-04","04/06/2021","06/04/2021",4,"th",6,"June","2021-06-01",2,2021,"2021-01-01",23,6,"Friday"
20210605,"2021-06-05","05/06/2021","06/05/2021",5,"th",6,"June","2021-06-01",2,2021,"2021-01-01",23,7,"Saturday"
20210606,"2021-06-06","06/06/2021","06/06/2021",6,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,1,"Sunday"
20210607,"2021-06-07","07/06/2021","06/07/2021",7,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,2,"Monday"
20210608,"2021-06-08","08/06/2021","06/08/2021",8,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,3,"Tuesday"
20210609,"2021-06-09","09/06/2021","06/09/2021",9,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,4,"Wednesday"
20210610,"2021-06-10","10/06/2021","06/10/2021",10,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,5,"Thursday"
20210611,"2021-06-11","11/06/2021","06/11/2021",11,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,6,"Friday"
20210612,"2021-06-12","12/06/2021","06/12/2021",12,"th",6,"June","2021-06-01",2,2021,"2021-01-01",24,7,"Saturday"
20210613,"2021-06-13","13/06/2021","06/13/2021",13,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,1,"Sunday"
20210614,"2021-06-14","14/06/2021","06/14/2021",14,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,2,"Monday"
20210615,"2021-06-15","15/06/2021","06/15/2021",15,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,3,"Tuesday"
20210616,"2021-06-16","16/06/2021","06/16/2021",16,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,4,"Wednesday"
20210617,"2021-06-17","17/06/2021","06/17/2021",17,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,5,"Thursday"
20210618,"2021-06-18","18/06/2021","06/18/2021",18,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,6,"Friday"
20210619,"2021-06-19","19/06/2021","06/19/2021",19,"th",6,"June","2021-06-01",2,2021,"2021-01-01",25,7,"Saturday"
20210620,"2021-06-20","20/06/2021","06/20/2021",20,"th",6,"June","2021-06-01",2,2021,"2021-01-01",26,1,"Sunday"
20210621,"2021-06-21","21/06/2021","06/21/2021",21,"st",6,"June","2021-06-01",2,2021,"2021-01-01",26,2,"Monday"
20210622,"2021-06-22","22/06/2021","06/22/2021",22,"nd",6,"June","2021-06-01",2,2021,"2021-01-01",26,3,"Tuesday"
20210623,"2021-06-23","23/06/2021","06/23/2021",23,"rd",6,"June","2021-06-01",2,2021,"2021-01-01",26,4,"Wednesday"
20210624,"2021-06-24","24/06/2021","06/24/2021",24,"th",6,"June","2021-06-01",2,2021,"2021-01-01",26,5,"Thursday"
20210625,"2021-06-25","25/06/2021","06/25/2021",25,"th",6,"June","2021-06-01",2,2021,"2021-01-01",26,6,"Friday"
20210626,"2021-06-26","26/06/2021","06/26/2021",26,"th",6,"June","2021-06-01",2,2021,"2021-01-01",26,7,"Saturday"
20210627,"2021-06-27","27/06/2021","06/27/2021",27,"th",6,"June","2021-06-01",2,2021,"2021-01-01",27,1,"Sunday"
20230906,"2023-09-06","06/09/2023","09/06/2023",6,"th",9,"September","2023-09-01",3,2023,"2023-01-01",36,4,"Wednesday"
20230907,"2023-09-07","07/09/2023","09/07/2023",7,"th",9,"September","2023-09-01",3,2023,"2023-01-01",36,5,"Thursday"
20230908,"2023-09-08","08/09/2023","09/08/2023",8,"th",9,"September","2023-09-01",3,2023,"2023-01-01",36,6,"Friday"
20230909,"2023-09-09","09/09/2023","09/09/2023",9,"th",9,"September","2023-09-01",3,2023,"2023-01-01",36,7,"Saturday"
20230910,"2023-09-10","10/09/2023","09/10/2023",10,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,1,"Sunday"
20230911,"2023-09-11","11/09/2023","09/11/2023",11,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,2,"Monday"
20230912,"2023-09-12","12/09/2023","09/12/2023",12,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,3,"Tuesday"
20230913,"2023-09-13","13/09/2023","09/13/2023",13,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,4,"Wednesday"
20230914,"2023-09-14","14/09/2023","09/14/2023",14,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,5,"Thursday"
20230915,"2023-09-15","15/09/2023","09/15/2023",15,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,6,"Friday"
20230916,"2023-09-16","16/09/2023","09/16/2023",16,"th",9,"September","2023-09-01",3,2023,"2023-01-01",37,7,"Saturday"
20230917,"2023-09-17","17/09/2023","09/17/2023",17,"th",9,"September","2023-09-01",3,2023,"2023-01-01",38,1,"Sunday"
20230918,"2023-09-18","18/09/2023","09/18/2023",18,"th",9,"September","2023-09-01",3,2023,"2023-01-01",38,2,"Monday"
20230919,"2023-09-19","19/09/2023","09/19/2023",19,"th",9,"September","2023-09-01",3,2023,"2023-01-01",38,3,"Tuesday"
20230920,"2023-09-20","20/09/2023","09/20/2023",20,"th",9,"September","2023-09-01",3,2023,"2023-01-01",38,4,"Wednesday"
20230921,"2023-09-21","21/09/2023","09/21/2023",21,"st",9,"September","2023-09-01",3,2023,"2023-01-01",38,5,"Thursday"
20230922,"2023-09-22","22/09/2023","09/22/2023",22,"nd",9,"September","2023-09-01",3,2023,"2023-01-01",38,6,"Friday"
20230923,"2023-09-23","23/09/2023","09/23/2023",23,"rd",9,"September","2023-09-01",3,2023,"2023-01-01",38,7,"Saturday"
20230924,"2023-09-24","24/09/2023","09/24/2023",24,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,1,"Sunday"
20230925,"2023-09-25","25/09/2023","09/25/2023",25,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,2,"Monday"
20230926,"2023-09-26","26/09/2023","09/26/2023",26,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,3,"Tuesday"
20230927,"2023-09-27","27/09/2023","09/27/2023",27,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,4,"Wednesday"
20230928,"2023-09-28","28/09/2023","09/28/2023",28,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,5,"Thursday"
20230929,"2023-09-29","29/09/2023","09/29/2023",29,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,6,"Friday"
20230930,"2023-09-30","30/09/2023","09/30/2023",30,"th",9,"September","2023-09-01",3,2023,"2023-01-01",39,7,"Saturday"
20231001,"2023-10-01","01/10/2023","10/01/2023",1,"st",10,"October","2023-10-01",4,2023,"2023-01-01",40,1,"Sunday"
20231002,"2023-10-02","02/10/2023","10/02/2023",2,"nd",10,"October","2023-10-01",4,2023,"2023-01-01",40,2,"Monday"
20231003,"2023-10-03","03/10/2023","10/03/2023",3,"rd",10,"October","2023-10-01",4,2023,"2023-01-01",40,3,"Tuesday"
20231004,"2023-10-04","04/10/2023","10/04/2023",4,"th",10,"October","2023-10-01",4,2023,"2023-01-01",40,4,"Wednesday"
20231005,"2023-10-05","05/10/2023","10/05/2023",5,"th",10,"October","2023-10-01",4,2023,"2023-01-01",40,5,"Thursday"
20231006,"2023-10-06","06/10/2023","10/06/2023",6,"th",10,"October","2023-10-01",4,2023,"2023-01-01",40,6,"Friday"
20231007,"2023-10-07","07/10/2023","10/07/2023",7,"th",10,"October","2023-10-01",4,2023,"2023-01-01",40,7,"Saturday"
20231008,"2023-10-08","08/10/2023","10/08/2023",8,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,1,"Sunday"
20231009,"2023-10-09","09/10/2023","10/09/2023",9,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,2,"Monday"
20231010,"2023-10-10","10/10/2023","10/10/2023",10,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,3,"Tuesday"
20231011,"2023-10-11","11/10/2023","10/11/2023",11,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,4,"Wednesday"
20231012,"2023-10-12","12/10/2023","10/12/2023",12,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,5,"Thursday"
20231013,"2023-10-13","13/10/2023","10/13/2023",13,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,6,"Friday"
20231014,"2023-10-14","14/10/2023","10/14/2023",14,"th",10,"October","2023-10-01",4,2023,"2023-01-01",41,7,"Saturday"
20231015,"2023-10-15","15/10/2023","10/15/2023",15,"th",10,"October","2023-10-01",4,2023,"2023-01-01",42,1,"Sunday"
20231016,"2023-10-16","16/10/2023","10/16/2023",16,"th",10,"October","2023-10-01",4,2023,"2023-01-01",42,2,"Monday"
20231017,"2023-10-17","17/10/2023","10/17/2023",17,"th",10,"October","2023-10-01",4,2023,"2023-01-01",42,3,"Tuesday"
20231018,"2023-10-18","18/10/2023","10/18/2023",18,"th",10,"October","2023-10-01",4,2023,"2023-01-01",42,4,"Wednesday"
20231019,"2023-10-19","19/10/2023","10/19/2023",19,"th",10,"October","2023-10-01",4,2023,"2023-01-01",42,5,"Thursday"
20231020,"2023-10-20","20/10/2023","10/20/2023",20,"th",10,"October","2023-10-01",4,2023,"2023-01-01",42,6,"Friday"
20231021,"2023-10-21","21/10/2023","10/21/2023",21,"st",10,"October","2023-10-01",4,2023,"2023-01-01",42,7,"Saturday"
20231022,"2023-10-22","22/10/2023","10/22/2023",22,"nd",10,"October","2023-10-01",4,2023,"2023-01-01",43,1,"Sunday"
20231023,"2023-10-23","23/10/2023","10/23/2023",23,"rd",10,"October","2023-10-01",4,2023,"2023-01-01",43,2,"Monday"
20231024,"2023-10-24","24/10/2023","10/24/2023",24,"th",10,"October","2023-10-01",4,2023,"2023-01-01",43,3,"Tuesday"
20231025,"2023-10-25","25/10/2023","10/25/2023",25,"th",10,"October","2023-10-01",4,2023,"2023-01-01",43,4,"Wednesday"
20231026,"2023-10-26","26/10/2023","10/26/2023",26,"th",10,"October","2023-10-01",4,2023,"2023-01-01",43,5,"Thursday"
20231027,"2023-10-27","27/10/2023","10/27/2023",27,"th",10,"October","2023-10-01",4,2023,"2023-01-01",43,6,"Friday"
20231028,"2023-10-28","28/10/2023","10/28/2023",28,"th",10,"October","2023-10-01",4,2023,"2023-01-01",43,7,"Saturday"
20231029,"2023-10-29","29/10/2023","10/29/2023",29,"th",10,"October","2023-10-01",4,2023,"2023-01-01",44,1,"Sunday"
20231030,"2023-10-30","30/10/2023","10/30/2023",30,"th",10,"October","2023-10-01",4,2023,"2023-01-01",44,2,"Monday"
20231031,"2023-10-31","31/10/2023","10/31/2023",31,"st",10,"October","2023-10-01",4,2023,"2023-01-01",44,3,"Tuesday"
20231101,"2023-11-01","01/11/2023","11/01/2023",1,"st",11,"November","2023-11-01",4,2023,"2023-01-01",44,4,"Wednesday"
20231102,"2023-11-02","02/11/2023","11/02/2023",2,"nd",11,"November","2023-11-01",4,2023,"2023-01-01",44,5,"Thursday"
20231103,"2023-11-03","03/11/2023","11/03/2023",3,"rd",11,"November","2023-11-01",4,2023,"2023-01-01",44,6,"Friday"
20231104,"2023-11-04","04/11/2023","11/04/2023",4,"th",11,"November","2023-11-01",4,2023,"2023-01-01",44,7,"Saturday"
20231105,"2023-11-05","05/11/2023","11/05/2023",5,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,1,"Sunday"
20231106,"2023-11-06","06/11/2023","11/06/2023",6,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,2,"Monday"
20231107,"2023-11-07","07/11/2023","11/07/2023",7,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,3,"Tuesday"
20231108,"2023-11-08","08/11/2023","11/08/2023",8,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,4,"Wednesday"
20231109,"2023-11-09","09/11/2023","11/09/2023",9,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,5,"Thursday"
20231110,"2023-11-10","10/11/2023","11/10/2023",10,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,6,"Friday"
20231111,"2023-11-11","11/11/2023","11/11/2023",11,"th",11,"November","2023-11-01",4,2023,"2023-01-01",45,7,"Saturday"
20231112,"2023-11-12","12/11/2023","11/12/2023",12,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,1,"Sunday"
20231113,"2023-11-13","13/11/2023","11/13/2023",13,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,2,"Monday"
20231114,"2023-11-14","14/11/2023","11/14/2023",14,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,3,"Tuesday"
20231115,"2023-11-15","15/11/2023","11/15/2023",15,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,4,"Wednesday"
20231116,"2023-11-16","16/11/2023","11/16/2023",16,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,5,"Thursday"
20231117,"2023-11-17","17/11/2023","11/17/2023",17,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,6,"Friday"
20231118,"2023-11-18","18/11/2023","11/18/2023",18,"th",11,"November","2023-11-01",4,2023,"2023-01-01",46,7,"Saturday"
20231119,"2023-11-19","19/11/2023","11/19/2023",19,"th",11,"November","2023-11-01",4,2023,"2023-01-01",47,1,"Sunday"
20231120,"2023-11-20","20/11/2023","11/20/2023",20,"th",11,"November","2023-11-01",4,2023,"2023-01-01",47,2,"Monday"
20231121,"2023-11-21","21/11/2023","11/21/2023",21,"st",11,"November","2023-11-01",4,2023,"2023-01-01",47,3,"Tuesday"
20231122,"2023-11-22","22/11/2023","11/22/2023",22,"nd",11,"November","2023-11-01",4,2023,"2023-01-01",47,4,"Wednesday"
20231123,"2023-11-23","23/11/2023","11/23/2023",23,"rd",11,"November","2023-11-01",4,2023,"2023-01-01",47,5,"Thursday"
20231124,"2023-11-24","24/11/2023","11/24/2023",24,"th",11,"November","2023-11-01",4,2023,"2023-01-01",47,6,"Friday"
20231125,"2023-11-25","25/11/2023","11/25/2023",25,"th",11,"November","2023-11-01",4,2023,"2023-01-01",47,7,"Saturday"
20231126,"2023-11-26","26/11/2023","11/26/2023",26,"th",11,"November","2023-11-01",4,2023,"2023-01-01",48,1,"Sunday"
20231127,"2023-11-27","27/11/2023","11/27/2023",27,"th",11,"November","2023-11-01",4,2023,"2023-01-01",48,2,"Monday"
